"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-08-31 03:57:32",1756612652560,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"zb9tq-1756612647298-7798643ac59a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","error","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"Dashboard API error: {
  message: '\n' +
    'Invalid `prisma.user.count()` invocation:\n' +
    '\n' +
    '\n' +
    ""Can't reach database server at `aws-1-eu-central-1.pooler.supabase.com:5432`\n"" +
    '\n' +
    'Please make sure your database server is running at `aws-1-eu-central-1.pooler.supabase.com:5432`.',
  name: 'PrismaClientInitializationError',
  stack: 'PrismaClientInitializationError: \n' +
    'Invalid `prisma.user.count()` invocation:\n' +
    '\n' +
    '\n' +
    ""Can't reach database server at `aws-1-eu-central-1.pooler.supabase.com:5432`\n"" +
    '\n' +
    'Please make sure your database server is running at `aws-1-eu-central-1.pooler.supabase.com:5432`.\n' +
    '    at ei.handleRequestError (/var/task/brd-prd-app/node_modules/@prisma/client/runtime/library.js:121:7583)\n' +
    '    at ei.handleAndLogRequestError (/var/task/brd-prd-app/node_modules/@prisma/client/runtime/library.js:121:6608)\n' +
    '    at ei.request (/var/task/brd-prd-app/node_modules/@prisma/client/runtime/library.js:121:6315)\n' +
    '    at async a (/var/task/brd-prd-app/node_modules/@prisma/client/runtime/library.js:130:9551)\n' +
    '    at async Promise.all (index 0)\n' +
    '    at async x (/var/task/brd-prd-app/.next/server/app/api/admin/dashboard/route.js:1:9697)\n' +
    '    at async rN.do (/var/task/brd-prd-app/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:5:21042)\n' +
    '    at async rN.handle (/var/task/brd-prd-app/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:5:25860)\n' +
    '    at async k (/var/task/brd-prd-app/.next/server/app/api/admin/dashboard/route.js:1:13846)\n' +
    '    at async rN.handleResponse (/var/task/brd-prd-app/node_modules/next/dist/compiled/next-server/app-route.runtime.prod.js:1:105630)',
  timestamp: '2025-08-31T03:57:32.560Z'
}","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4BPJ83YR7MB8K3QE57TVQ","",-1
"2025-08-31 03:57:32",1756612652559,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"zb9tq-1756612647298-7798643ac59a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"prisma:error 
Invalid `prisma.user.findMany()` invocation:


Can't reach database server at `aws-1-eu-central-1.pooler.supabase.com:5432`

Please make sure your database server is running at `aws-1-eu-central-1.pooler.supabase.com:5432`.","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4BPJ83YR7MB8K3QE57TVQ","",-1
"2025-08-31 03:57:32",1756612652559,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"zb9tq-1756612647298-7798643ac59a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"prisma:error 
Invalid `prisma.user.count()` invocation:


Can't reach database server at `aws-1-eu-central-1.pooler.supabase.com:5432`

Please make sure your database server is running at `aws-1-eu-central-1.pooler.supabase.com:5432`.","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4BPJ83YR7MB8K3QE57TVQ","",-1
"2025-08-31 03:57:32",1756612652559,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"zb9tq-1756612647298-7798643ac59a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"prisma:error 
Invalid `prisma.user.count()` invocation:


Can't reach database server at `aws-1-eu-central-1.pooler.supabase.com:5432`

Please make sure your database server is running at `aws-1-eu-central-1.pooler.supabase.com:5432`.","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4BPJ83YR7MB8K3QE57TVQ","",-1
"2025-08-31 03:57:32",1756612652559,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"zb9tq-1756612647298-7798643ac59a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"prisma:error 
Invalid `prisma.feedback.count()` invocation:


Can't reach database server at `aws-1-eu-central-1.pooler.supabase.com:5432`

Please make sure your database server is running at `aws-1-eu-central-1.pooler.supabase.com:5432`.","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4BPJ83YR7MB8K3QE57TVQ","",-1
"2025-08-31 03:57:27",1756612647537,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"zb9tq-1756612647298-7798643ac59a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"[Dashboard] Admin access verified, starting database queries","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4BPJ83YR7MB8K3QE57TVQ","",-1
"2025-08-31 03:57:27",1756612647537,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"zb9tq-1756612647298-7798643ac59a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"[AuthVerify] Admin access granted for: admin@smartdocs.ai Role: super_admin IsFallback: true","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4BPJ83YR7MB8K3QE57TVQ","",-1
"2025-08-31 03:57:27",1756612647537,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"zb9tq-1756612647298-7798643ac59a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"[AuthVerify] JWT decoded successfully: {
  email: 'admin@smartdocs.ai',
  role: 'super_admin',
  isFallbackUser: true
}","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4BPJ83YR7MB8K3QE57TVQ","",-1
"2025-08-31 03:57:27",1756612647536,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"zb9tq-1756612647298-7798643ac59a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"[AuthVerify] Found session token with name: next-auth.session-token","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4BPJ83YR7MB8K3QE57TVQ","",-1
"2025-08-31 03:57:27",1756612647536,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",-1,"zb9tq-1756612647298-7798643ac59a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"[Dashboard] Starting admin access check","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4BPJ83YR7MB8K3QE57TVQ","",-1
"2025-08-31 03:57:27",1756612647496,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",200,"zb9tq-1756612647298-7798643ac59a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/api/admin/dashboard","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",5054,"iad1",147,2048,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4BPJ83YR7MB8K3QE57TVQ","js2yqlPXHdrZ",1
"2025-08-31 03:57:27",1756612647304,"smart-business-docs-ai-dev.vercel.app/api/admin/dashboard","GET","",200,"zb9tq-1756612647298-7798643ac59a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","edge-middleware","/src/middleware","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"fra1",-1,-1,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4BPC8P5NG7GSRR7QJKTSX","5cqRt56IxfvL",-1
"2025-08-31 03:57:26",1756612646044,"smart-business-docs-ai-dev.vercel.app/en/admin","GET","",-1,"q77tt-1756612645757-b821fdc489ee","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/admin","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"[AdminLayout] JWT verification result: GRANTED","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4BN2Q2GKBQSDV95FRZE25","",-1
"2025-08-31 03:57:26",1756612646043,"smart-business-docs-ai-dev.vercel.app/en/admin","GET","",-1,"q77tt-1756612645757-b821fdc489ee","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/admin","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"[AuthVerify] Admin access granted for: admin@smartdocs.ai Role: super_admin IsFallback: true","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4BN2Q2GKBQSDV95FRZE25","",-1
"2025-08-31 03:57:26",1756612646043,"smart-business-docs-ai-dev.vercel.app/en/admin","GET","",-1,"q77tt-1756612645757-b821fdc489ee","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/admin","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"[AuthVerify] JWT decoded successfully: {
  email: 'admin@smartdocs.ai',
  role: 'super_admin',
  isFallbackUser: true
}","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4BN2Q2GKBQSDV95FRZE25","",-1
"2025-08-31 03:57:26",1756612646040,"smart-business-docs-ai-dev.vercel.app/en/admin","GET","",-1,"q77tt-1756612645757-b821fdc489ee","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/admin","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"[AuthVerify] Found session token with name: next-auth.session-token","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4BN2Q2GKBQSDV95FRZE25","",-1
"2025-08-31 03:57:26",1756612646040,"smart-business-docs-ai-dev.vercel.app/en/admin","GET","",-1,"q77tt-1756612645757-b821fdc489ee","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/admin","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"iad1",-1,-1,"[AdminLayout] Checking admin access with direct JWT verification...","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4BN2Q2GKBQSDV95FRZE25","",-1
"2025-08-31 03:57:25",1756612645975,"smart-business-docs-ai-dev.vercel.app/en/admin","GET","",200,"q77tt-1756612645757-b821fdc489ee","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","lambda","/[locale]/admin","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",146,"iad1",124,2048,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4BN2Q2GKBQSDV95FRZE25","w9LO9YTPt35k",1
"2025-08-31 03:57:25",1756612645769,"smart-business-docs-ai-dev.vercel.app/en/admin","GET","",200,"q77tt-1756612645757-b821fdc489ee","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","development","","edge-middleware","/src/middleware","smart-business-docs-ai-dev.vercel.app","smart-business-docs-ai-dev.vercel.app","dpl_4qZXt8bH9urqjK4WbgX79RiSLjoN",-1,"fra1",-1,-1,"","prj_hvQeIBf6CH5RiunUsKTT4QaCJdDd","","","01K3Z4BMW94MZMXA11QAH1132T","rEmH417SXc9X",-1
